household_key,recency,frequency,monetary,avg_basket,active_days,tenure_days,purchase_rate,avg_items_per_basket,max_items_per_basket,trips_morning,trips_afternoon,trips_evening,unique_stores_visited,top_store_share,coupons_redeemed,coupon_redemption_rate,was_targeted_by_campaign,pct_spend_on_discount,private_label_ratio,top_department,dept_diversity,commodity_diversity,unique_products,return_rate,last_purchase_day,churned,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,has_demographics,recency_log,frequency_log,monetary_log,avg_basket_log,purchase_rate_log,avg_items_per_basket_log,coupon_redemption_rate_log
73,106,160,2748.86,17.180375,128,562,0.2846975088967972,1349.6125,13712,13,57,87,4,0.94375,0.0,0.0,1,0.07629288618569172,0.07539118065433854,GROCERY,12,114,490,0.018292682926829267,662,0,,,,,,,,0,4.672828834461906,5.081404364984463,7.919305280273796,2.900342715599304,0.2505232889991352,7.208313472243774,0.0
74,0,125,1954.3700000000001,15.63496,116,588,0.21258503401360543,11.248,32,41,81,3,2,0.992,0.0,0.0,1,0.3023670054222307,0.40144478844169246,GROCERY,13,107,378,0.09923664122137404,656,0,65+,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.0,4.836281906951478,7.578334712824391,2.8115065048988686,0.19275447251566902,2.5053626583553825,0.0
75,3,52,810.57,15.587884615384619,49,532,0.09774436090225563,1977.8461538461538,20919,13,38,1,4,0.75,0.0,0.0,0,0.16506664469211593,0.25654450261780104,GROCERY,10,45,120,0.0,709,0,,,,,,,,0,1.3862943611198906,3.970291913552122,6.6989706432467875,2.80867258645113,0.09325749348658266,7.590269203240713,0.0
76,22,14,270.37,19.312142857142856,13,577,0.024263431542461005,10.5,55,3,5,6,4,0.5714285714285714,0.0,0.0,0,0.18837055715658022,0.358695652173913,GROCERY,9,53,89,0.0625,711,0,,,,,,,,0,3.1354942159291497,2.70805020110221,5.603483203339636,3.011218877517801,0.023973750897998636,2.4423470353692043,0.0
77,0,75,5238.88,69.85173333333334,74,616,0.12175324675324675,32.88,80,20,35,20,6,0.68,1.0,0.013333333333333334,1,0.16387152788861153,0.3861768970517158,GROCERY,17,168,1142,0.11494252873563218,710,0,35-44,A,100-124K,Homeowner,2 Adults Kids,5+,3+,1,0.0,4.330733340286331,8.564053876289503,4.260589430669235,0.11489286023415012,3.522824869783854,0.01324522675002064
78,2,174,1984.6100000000001,11.40580459770115,161,533,0.32645403377110693,7.183908045977011,31,43,28,103,6,0.8505747126436781,0.0,0.0,1,0.13843716084219665,0.30407911001236093,GROCERY,11,88,333,0.014285714285714285,709,0,55-64,U,25-34K,Unknown,Single Male,1,None/Unknown,1,1.0986122886681098,5.1647859739235145,7.593681450698741,2.518164475798248,0.2825092417307282,2.102169792757392,0.0
79,3,128,3295.34,25.74484375,114,519,0.2466281310211946,1301.8984375,19102,37,53,38,7,0.640625,1.0,0.0078125,1,0.17476209556245617,0.2640610104861773,GROCERY,17,160,653,0.11688311688311688,708,0,,,,,,,,0,1.3862943611198906,4.859812404361672,8.100568041049023,3.2863416977526496,0.2204424113350119,7.172346628960335,0.007782140442054949
80,0,78,2556.12,32.77076923076923,71,568,0.13732394366197184,1572.871794871795,17587,17,30,31,9,0.5128205128205128,1.0,0.01282051282051282,1,0.2221938216607026,0.3770812928501469,GROCERY,15,132,717,0.1276595744680851,694,0,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.0,4.3694478524670215,7.846636904186098,3.519595612662457,0.1286780850614505,7.361293973863144,0.012739025777429757
81,0,137,5295.93,38.65642335766424,106,573,0.23909249563699825,20.37956204379562,131,18,25,91,9,0.35766423357664234,0.0,0.0,1,0.17128599461078406,0.29661885245901637,GROCERY,14,158,960,0.10526315789473684,706,0,,,,,,,,0,0.0,4.927253685157205,8.574882686429833,3.68025293641437,0.21437925332062155,3.0624354209996083,0.0
82,15,41,495.88,12.094634146341464,41,540,0.07592592592592592,2.902439024390244,10,10,17,14,1,1.0,0.0,0.0,0,0.14209096728430304,0.07920792079207921,MEAT,7,28,62,0.0,708,0,,,,,,,,0,2.772588722239781,3.7376696182833684,6.208348548251047,2.572202539145676,0.07318161729359116,1.361601748529519,0.0
83,6,97,1084.97,11.185257731958764,84,581,0.16695352839931152,434.0103092783505,12334,54,30,13,6,0.7938144329896907,0.0,0.0,1,0.13670650392272315,0.44984802431610943,GROCERY,10,87,262,0.045454545454545456,710,0,,,,,,,,0,1.9459101490553132,4.584967478670572,6.99022887580293,2.500226838429905,0.15439653108848433,6.075369730298316,0.0
84,6,44,1052.25,23.914772727272727,41,576,0.0763888888888889,195.72727272727272,8137,5,13,6,4,0.5681818181818182,0.0,0.0,0,0.11315538849230095,0.185,GROCERY,10,98,299,0.038461538461538464,696,0,,,,,,,,0,1.9459101490553132,3.8066624897703196,6.9596359008591255,3.2154609097681317,0.07361181734324601,5.281818367168001,0.0
85,2,250,4068.45,16.273799999999998,215,604,0.4139072847682119,531.548,11518,28,144,78,6,0.512,0.0,0.0,1,0.1664959415218576,0.3460526315789474,GROCERY,15,153,849,0.024822695035460994,710,0,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,1,1.0986122886681098,5.5254529391317835,8.31126313416993,2.8491909026968214,0.3463569958537549,6.277673034366209,0.0
86,0,42,3732.35,88.86547619047619,33,553,0.0759493670886076,387.07142857142856,14965,14,14,14,4,0.5238095238095238,0.0,0.0,1,0.11208939174786847,0.18061224489795918,GROCERY,14,152,704,0.021739130434782608,673,0,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,1,0.0,3.7612001156935624,8.225061232890825,4.49831384314368,0.07320340402329496,5.961189416936264,0.0
87,0,37,970.25,26.222972972972972,37,536,0.06902985074626866,8.783783783783784,25,3,24,10,4,0.40540540540540543,0.0,0.0,0,0.07311877262870299,0.15901060070671377,NUTRITION,6,68,167,0.0,707,0,,,,,,,,0,0.0,3.6375861597263857,6.878583901681857,3.304061211427232,0.06675155564393757,2.2807262991815467,0.0
88,4,191,10090.2,52.8282722513089,154,534,0.35767790262172283,1290.6125654450261,11401,49,85,56,7,0.9319371727748691,7.0,0.03664921465968586,1,0.16282172438712544,0.30464637216754403,GROCERY,18,182,1784,0.14847161572052403,708,0,,,,,,,,0,1.6094379124341003,5.2574953720277815,9.219419035909388,3.9857988356674428,0.30577581589447994,7.16364676742539,0.035993602647905354
89,94,10,163.36,16.336000000000002,10,511,0.019569471624266144,4.5,14,10,0,0,1,1.0,0.0,0.0,0,0.057302787235270346,0.047619047619047616,DRUG GM,3,21,41,0.0,638,0,,,,,,,,0,4.553876891600541,2.3978952727983707,5.102059144015209,2.852785264234058,0.019380451549662482,1.7047480922384253,0.0
90,38,8,364.13,45.51625000000001,7,532,0.015037593984962405,2080.125,16533,1,2,5,3,0.75,0.0,0.0,0,0.10743700362780664,0.25961538461538464,GROCERY,9,43,76,0.0,677,0,,,,,,,,0,3.6635616461296463,2.1972245773362196,5.9002534545545755,3.839801713911152,0.014925650216675683,7.6406638918650165,0.0
91,1,151,2451.67,16.236225165562914,126,565,0.2672566371681416,1500.7019867549668,15123,27,35,86,10,0.6887417218543046,0.0,0.0,1,0.097778366582394,0.3058321479374111,GROCERY,13,121,421,0.011049723756906077,710,0,,,,,,,,0,0.6931471805599453,5.0238805208462765,7.804932506060649,2.847013283346779,0.23685443581420468,7.3143544016892665,0.0
92,2,48,1328.05,27.667708333333337,46,520,0.09230769230769231,228.39583333333334,10249,7,14,26,2,0.9166666666666666,0.0,0.0,1,0.20121137027992636,0.4184514003294893,GROCERY,16,124,465,0.21052631578947367,705,0,,,,,,,,0,1.0986122886681098,3.8918202981106265,7.192219680277931,3.3557713441345203,0.08829260714567833,5.4354490412057,0.0
93,70,106,3346.7200000000003,31.572830188679248,101,613,0.1729200652528548,219.50943396226415,11477,11,80,15,2,0.9716981132075472,8.0,0.07547169811320754,1,0.16465654952076675,0.12469635627530365,GROCERY,12,106,482,0.32075471698113206,551,1,,,,,,,,0,4.2626798770413155,4.672828834461906,8.116034796092897,3.483478511081846,0.15949642178483528,5.395940478381036,0.07275935428242832
94,0,29,343.89,11.858275862068965,28,534,0.054307116104868915,618.2068965517242,12680,9,7,13,1,1.0,0.0,0.0,0,0.22166896770251002,0.2980769230769231,GROCERY,10,48,87,0.08333333333333333,698,0,,,,,,,,0,0.0,3.4011973816621555,5.843225525611185,2.553987639997747,0.052883789179495544,6.428439460055424,0.0
95,1,256,5385.51,21.0371484375,205,533,0.4803001876172608,1268.48046875,16506,53,88,115,4,0.85546875,0.0,0.0,1,0.23933367137524206,0.38829487900956666,GROCERY,16,147,1041,0.05519480519480519,709,0,,,,,,,,0,0.6931471805599453,5.54907608489522,8.591652958825609,3.0927295946755824,0.3922448966800297,7.146363016032291,0.0
96,216,57,1155.0,20.263157894736842,47,600,0.095,7.140350877192983,44,13,19,25,2,0.9824561403508771,0.0,0.0,1,0.12118514460498986,0.19504643962848298,GROCERY,10,83,251,0.01694915254237288,708,0,,,,,,,,0,5.37989735354046,4.060443010546419,7.052721049232323,3.0569758987947098,0.09075436326846414,2.096833284391705,0.0
97,7,154,4590.84,29.810649350649353,140,578,0.2664359861591695,2101.7402597402597,20978,36,83,35,6,0.6298701298701299,0.0,0.0,1,0.15430314619036303,0.2987606001304631,GROCERY,12,133,874,0.03888888888888889,706,0,45-54,U,75-99K,Unknown,Single Female,1,None/Unknown,1,2.0794415416798357,5.043425116919247,8.432036094186788,3.4278603883569247,0.23620664528893406,7.6509966586788085,0.0
98,0,142,1850.63,13.032605633802818,110,620,0.22903225806451613,9.422535211267606,51,26,57,59,6,0.49295774647887325,0.0,0.0,1,0.17109494674418396,0.2736220472440945,GROCERY,12,124,569,0.02926829268292683,710,0,35-44,U,35-49K,Unknown,1 Adult Kids,2,1,1,0.0,4.962844630259907,7.523821611229361,2.6413835956022718,0.20622707764750903,2.3439703091569,0.0
99,8,232,6279.7300000000005,27.06780172413793,174,535,0.4336448598130841,220.0,13130,33,104,93,6,0.5818965517241379,4.0,0.017241379310344827,1,0.14502637189684325,0.44241461477362987,GROCERY,21,187,1241,0.13725490196078433,709,0,,,,,,,,0,2.1972245773362196,5.4510384535657,8.745241494744878,3.3346230732400355,0.3602200544712496,5.3981627015177525,0.017094433359300117
100,4,29,2041.5,70.39655172413794,26,615,0.04715447154471545,4241.724137931034,16732,0,15,14,3,0.5862068965517241,0.0,0.0,0,0.1455835269006215,0.18434782608695652,GROCERY,11,93,394,0.06060606060606061,691,0,,,,,,,,0,1.6094379124341003,3.4011973816621555,7.621929826734158,4.268249572999148,0.04607645829783575,8.352960827281738,0.0
101,4,165,5276.28,31.97745454545455,114,505,0.32673267326732675,1555.0727272727272,11391,90,59,16,5,0.4303030303030303,5.0,0.030303030303030304,1,0.24071158644865867,0.40217391304347827,GROCERY,11,111,489,0.049586776859504134,708,0,45-54,A,Under 15K,Homeowner,2 Adults Kids,4,2,1,1.6094379124341003,5.111987788356544,8.571166092449026,3.4958241323897354,0.2827192831096519,7.3499204435385606,0.029852963149681156
102,442,8,304.84000000000003,38.105000000000004,8,573,0.013961605584642234,17.375,32,0,3,5,2,0.875,0.0,0.0,0,0.15439667128987516,0.04716981132075472,GROCERY,7,45,92,0.0,179,1,,,,,,,,0,6.093569770045136,2.1972245773362196,5.723062089388158,3.666250336053575,0.013865040137171665,2.9109910450989003,0.0
103,26,38,477.83,12.574473684210528,31,530,0.07169811320754717,6.657894736842105,26,5,12,20,4,0.868421052631579,0.0,0.0,1,0.1635800308080101,0.31627906976744186,GROCERY,8,74,181,0.058823529411764705,709,0,,,,,,,,0,3.295836866004329,3.6635616461296463,6.171345628362577,2.6081910941078355,0.06924441217498382,2.0357371074451067,0.0
104,3,93,4186.79,45.019247311827954,87,509,0.18271119842829076,427.01075268817203,20921,21,48,24,4,0.9354838709677419,4.0,0.043010752688172046,1,0.2072740560938065,0.14313725490196078,GROCERY,11,136,795,0.1875,711,0,35-44,A,35-49K,Homeowner,2 Adults Kids,5+,3+,1,1.3862943611198906,4.543294782270004,8.339928427466736,3.8290597287982786,0.1678094287582983,6.059148318369423,0.04211148535012689
105,0,123,3866.7,31.436585365853656,97,613,0.200652528548124,20.601626016260163,80,86,21,16,3,0.6991869918699187,8.0,0.06504065040650407,1,0.22599125644556897,0.326510234648028,GROCERY,12,133,1111,0.10650887573964497,710,0,25-34,B,Under 15K,Homeowner,1 Adult Kids,3,2,1,0.0,4.820281565605037,8.26041529410304,3.47928696371481,0.18286518279266484,3.072768590387396,0.06301296782873406
106,12,36,1008.4200000000001,28.01166666666667,32,523,0.06883365200764818,2884.75,16778,2,10,24,5,0.8888888888888888,0.0,0.0,0,0.063250689728846,0.19895287958115182,GROCERY,13,80,167,0.014925373134328358,705,0,,,,,,,,0,2.5649493574615367,3.6109179126442243,6.917131187460615,3.367698047936563,0.06656800909017625,7.967540110495022,0.0
107,10,40,1217.39,30.434749999999998,32,555,0.07207207207207207,2922.75,39365,6,12,21,6,0.8,0.0,0.0,0,0.1220829607407621,0.2713178294573643,GROCERY,10,77,195,0.04878048780487805,682,0,,,,,,,,0,2.3978952727983707,3.713572066704308,7.105285594062044,3.4479139688846785,0.06959329179919525,7.980622317898389,0.0
108,30,55,2518.96,45.79927272727273,47,537,0.10242085661080075,1262.7272727272727,16100,10,13,32,4,0.7818181818181819,0.0,0.0,1,0.12391922817414773,0.38181818181818183,GROCERY,15,151,602,0.04838709677419355,689,0,,,,,,,,0,3.4339872044851463,4.02535169073515,7.831998307363619,3.8458676627873136,0.097508540375141,7.141820786178722,0.0
109,5,89,2901.19,32.5976404494382,87,506,0.17588932806324112,14.179775280898877,52,10,48,31,4,0.8426966292134831,0.0,0.0,1,0.11463247904981048,0.29642248722316866,GROCERY,15,147,663,0.038461538461538464,708,0,25-34,A,15-24K,Homeowner,Single Female,2,None/Unknown,1,1.791759469228055,4.499809670330265,7.973220903389144,3.5144558397841865,0.16202473625816421,2.719963968228059,0.0
110,11,161,3113.52,19.33863354037267,133,554,0.29061371841155237,1063.7142857142858,15783,32,53,76,12,0.43478260869565216,0.0,0.0,1,0.14936260661927425,0.4658385093167702,GROCERY,18,153,775,0.043243243243243246,711,0,25-34,U,35-49K,Homeowner,Single Female,1,None/Unknown,1,2.4849066497880004,5.087596335232384,8.04383032625008,3.0125222074577107,0.2551178559467238,6.97046176582638,0.0
111,2,46,1411.1200000000001,30.676521739130436,42,608,0.0756578947368421,807.195652173913,12850,1,24,21,4,0.8478260869565217,0.0,0.0,1,0.19103854708890367,0.2132616487455197,GROCERY,10,124,446,0.13725490196078433,687,0,,,,,,,,0,1.0986122886681098,3.8501476017100584,7.25284740027779,3.4555757673304135,0.0729324694910317,6.694804172988618,0.0
112,8,65,1092.19,16.802923076923076,58,579,0.11226252158894647,2148.5692307692307,13926,25,27,13,5,0.7846153846153846,0.0,0.0,1,0.06434506981924099,0.20304568527918782,KIOSK-GAS,12,64,169,0.0,698,0,,,,,,,,0,2.1972245773362196,4.189654742026425,6.996855306555068,2.879362661620439,0.10639624853135839,7.673022743265654,0.0
113,0,192,12911.04,67.245,157,525,0.3657142857142857,5131.520833333333,16301,64,114,14,6,0.7708333333333334,2.0,0.010416666666666666,1,0.12824501701507046,0.2583287820862916,GROCERY,18,205,1725,0.08968609865470852,709,0,35-44,A,125-149K,Homeowner,2 Adults Kids,4,2,1,0.0,5.262690188904886,9.465915488398364,4.223104171308159,0.3116775780079966,8.543352207985354,0.010362787035546583
114,1,77,2712.21,35.22350649350649,76,614,0.1254071661237785,881.7922077922078,12741,8,20,49,5,0.8441558441558441,0.0,0.0,1,0.1372088066600287,0.26038159371492703,GROCERY,16,136,586,0.03409090909090909,708,0,25-34,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,4.356708826689592,7.905887714749933,3.5897082587441664,0.11814489562052742,6.783089847646988,0.0
115,1,165,11042.09,66.92175757575758,135,582,0.28350515463917525,4560.709090909091,21123,32,80,53,6,0.8666666666666667,19.0,0.11515151515151516,1,0.11283573695416382,0.2597921662669864,GROCERY,15,172,1091,0.13930348258706468,708,0,,,,,,,,0,0.6931471805599453,5.111987788356544,9.309560171973171,4.218356418814303,0.24959473740137947,8.425452632926177,0.10899028370840502
116,6,71,577.5600000000001,8.134647887323943,68,576,0.1232638888888889,4.76056338028169,11,20,48,3,2,0.9859154929577465,0.0,0.0,1,0.3006732212912287,0.48863636363636365,GROCERY,7,59,144,0.04819277108433735,710,0,,,,,,,,0,1.9459101490553132,4.276666119016055,6.360542257763757,2.2120746436381364,0.11623863380500933,1.7510352790014863,0.0
117,2,86,2343.52,27.250232558139533,81,591,0.1455160744500846,308.7325581395349,14551,24,59,3,4,0.7325581395348837,7.0,0.08139534883720931,1,0.17127146065031737,0.31290322580645163,GROCERY,15,131,660,0.09574468085106383,711,0,65+,B,35-49K,Probable Owner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,4.465908118654584,7.7598359690967955,3.341101689705098,0.1358552555061768,5.735709209446929,0.07825219689974822
118,2,78,3841.02,49.24384615384616,69,520,0.15,2366.0,18161,5,24,49,6,0.6923076923076923,0.0,0.0,1,0.10340126844367051,0.3197852760736196,GROCERY,15,131,515,0.022222222222222223,707,0,45-54,B,35-49K,Homeowner,Single Female,1,None/Unknown,1,1.0986122886681098,4.3694478524670215,8.253753548937025,3.916888074839707,0.1397619423751587,7.769378609513984,0.0
119,7,49,2127.7200000000003,43.42285714285714,45,561,0.0873440285204991,13.755102040816327,45,8,8,31,10,0.40816326530612246,0.0,0.0,1,0.07985313768990256,0.13578274760383385,GROCERY,12,143,496,0.03225806451612903,709,0,45-54,U,125-149K,Unknown,Single Male,1,None/Unknown,1,2.0794415416798357,3.912023005428146,7.663276139100143,3.7937541374886545,0.08373805164466061,2.6915889240481383,0.0
120,143,17,226.21,13.306470588235296,16,569,0.029876977152899824,1110.5294117647059,10754,9,8,0,5,0.5294117647058824,0.0,0.0,0,0.020184519426517087,0.10344827586206896,SALAD BAR,7,15,22,0.0,653,0,,,,,,,,0,4.969813299576001,2.8903717578961645,5.425874699962912,2.6607119236115095,0.029439355450681694,7.013492194380928,0.0
121,4,105,2107.36,20.070095238095234,86,507,0.20710059171597633,106.01904761904763,10106,33,47,25,10,0.5333333333333333,0.0,0.0,1,0.15192344066289182,0.353584447144593,GROCERY,13,112,597,0.03571428571428571,669,0,45-54,U,25-34K,Unknown,2 Adults Kids,3,1,1,1.6094379124341003,4.663439094112067,7.653665673068967,3.0478547478863396,0.18822127892114293,4.673006833750379,0.0
122,7,126,2279.4,18.090476190476192,110,618,0.20388349514563106,8.277777777777779,117,34,38,54,1,1.0,0.0,0.0,1,0.22851978961476757,0.29748603351955305,GROCERY,12,130,518,0.05303030303030303,671,0,,,,,,,,0,2.0794415416798357,4.844187086458591,7.7321061451574264,2.9491895819250384,0.18555257737540107,2.2276220545205905,0.0
123,1,161,3041.03,18.8883850931677,138,539,0.2987012987012987,706.5652173913044,12771,27,80,54,9,0.42857142857142855,0.0,0.0,1,0.18672728488333223,0.4270042194092827,GROCERY,14,117,554,0.034482758620689655,691,0,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.6931471805599453,5.087596335232384,8.020280334703548,2.9901358976725914,0.2613647641344075,6.561829805327453,0.0
124,24,52,579.99,11.153653846153846,49,559,0.09302325581395349,4.923076923076923,28,11,11,28,5,0.8076923076923077,0.0,0.0,0,0.19016169119495097,0.4263959390862944,GROCERY,9,58,138,0.0,711,0,,,,,,,,0,3.2188758248682006,3.970291913552122,6.3647335449998295,2.497629852655438,0.08894748601649617,1.7788560643921472,0.0
125,1,308,9278.82,30.12603896103896,241,609,0.5057471264367817,2786.003246753247,29295,100,93,113,4,0.9902597402597403,2.0,0.006493506493506494,1,0.15900841007904334,0.3164026095060578,GROCERY,21,186,1236,0.09217877094972067,704,0,,,,,,,,0,0.6931471805599453,5.733341276897746,9.135597429040407,3.438044734502107,0.40928920454656786,7.93272219244476,0.006472514505617462
126,1,27,723.04,26.77925925925926,24,533,0.05065666041275797,12.444444444444445,77,8,3,16,8,0.3333333333333333,0.0,0.0,0,0.17114886397505563,0.3308550185873606,GROCERY,11,84,224,0.0967741935483871,699,0,,,,,,,,0,0.6931471805599453,3.332204510175204,6.584846639478352,3.324289672437189,0.04941535956335038,2.5985659682605218,0.0
127,4,160,3860.9900000000002,24.1311875,132,525,0.3047619047619048,1584.79375,12873,41,96,23,5,0.425,4.0,0.025,1,0.22396840391534176,0.33088235294117646,GROCERY,17,150,783,0.06282722513089005,711,0,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown,1,1.6094379124341003,5.081404364984463,8.258937873653155,3.224109604716808,0.26602057567060156,7.36884034960213,0.0246926125903715
128,0,22,654.92,29.769090909090913,19,602,0.036544850498338874,1309.909090909091,11323,2,9,11,2,0.5,0.0,0.0,0,0.12427459684967776,0.2645739910313901,GROCERY,9,65,150,0.0,711,0,,,,,,,,0,0.0,3.1354942159291497,6.486038830287923,3.4265106441815694,0.03589292306060663,7.17847613804057,0.0
129,22,37,449.1,12.137837837837838,36,506,0.07312252964426877,8.027027027027026,30,0,18,19,2,0.972972972972973,0.0,0.0,0,0.13963869039636775,0.475,GROCERY,10,67,159,0.025,690,0,,,,,,,,0,3.1354942159291497,3.6375861597263857,6.109469780298887,2.575496451407185,0.07057265064646989,2.200223080332476,0.0
